id,created_at,favorite_count,retweet_count,text
1579698020622692352,2022-10-11 04:58:52+00:00,0,0,@Heerak4Congress Only 500 followers? After selling your soul to write these 47k tweets?😩😭 And you’re still the world thinks you’re irrelevant?
1579481408757981184,2022-10-10 14:38:07+00:00,0,0,@steve_alarm @SkyNews Incompetence and lying. But I think Boris was both more personally charismatic and more politically astute than Truss could ever be.
1579478967266201601,2022-10-10 14:28:25+00:00,1,0,@SkyNews Truss is one of the most shockingly politically inadept Tory leaders ever. Her motto seems to be “Too little too late”!
1579448612215738369,2022-10-10 12:27:48+00:00,0,0,The World According to Xi Jinping: What China’s Ideologue in Chief Really Believes- Kevin Rudd  https://t.co/klkgi0NPn1
1579442742760873984,2022-10-10 12:04:29+00:00,0,0,"The Evolution of Endowment Investing (Plus: Upcoming Live Discussion)
David Swensen, John Keynes, Warren Buffett, and Larry Tisch. https://t.co/6vzS1uLCwu"
1579363909597040640,2022-10-10 06:51:13+00:00,1,0,All made possible by Israeli support for Russia. No Patriot missiles = no protection against Russian war crimes. https://t.co/qVWqSM9oc5
1579260196031197184,2022-10-09 23:59:06+00:00,0,0,"“[T]he prime minister is only a symptom of Tory disarray, not a cause. The real question isn’t why she has made so many mistakes, but why the party promoted her so far beyond her competence.” (And too many other good quotes to publish any more. Really a decent article)"
1579259775980023808,2022-10-09 23:57:26+00:00,0,0,"The Conservative Party is a shadow of its former self, says @adwooldridge https://t.co/ALQbnaWQyb via @opinion"
1578468157353664514,2022-10-07 19:31:49+00:00,0,0,@mimmymum You say hostility and you mean change of publication. By your measure even the Guardian could publish trans-hostile pieces. I agree it’s more likely than not they the Daily Mail does but you don’t know about increases  in hostility from all these many publications.
1578127150904999943,2022-10-06 20:56:47+00:00,0,0,"UK households to lose more than they gain from Kwarteng tax cuts via @FT
 https://t.co/Yym3uAQWyM"
1578121117776183299,2022-10-06 20:32:49+00:00,0,0,@pmddomingos Sometimes it’s even wisdom.
1578113265858748416,2022-10-06 20:01:37+00:00,0,0,Can Russia Still Be a Dependable ‘Sheriff’ for Eurasia? @Diplomat_APAC https://t.co/YqDJz56lYV
1578097158762340352,2022-10-06 18:57:36+00:00,0,0,‘I’m extremely disturbed’: Harsh crackdown at top Iranian university shocks academics worldwide https://t.co/LR4hXBJJxm
1578073577739501569,2022-10-06 17:23:54+00:00,0,1,Ex-Google ad boss builds tracker-free search engine https://t.co/XgIB8gyjQC
1578070292106297351,2022-10-06 17:10:51+00:00,0,0,The Holt-Winters filter and the one-sided HP filter: A close correspondence https://t.co/IGx4ZwiYbv via @bis_org
1578069870045954051,2022-10-06 17:09:10+00:00,0,0,The scarring effects of deep contractions https://t.co/1OQCfnnKKk
1578033335607394307,2022-10-06 14:44:00+00:00,0,0,Overparameterized ReLU Neural Networks Learn the Simplest Models: Neural Isometry and Exact Recovery https://t.co/Bn0G6gvvk2
1578027681098387461,2022-10-06 14:21:32+00:00,0,0,@hal_ashton Only heard early on. That and lots of pruning strategies. Not sure if they actively work on innovations to these methods. In fact they might be able to use AlphaGo to optimise AlphaGo search strategies.
1578007669725700098,2022-10-06 13:02:01+00:00,0,0,DeepMind’s game-playing AI has beaten a 50-year-old record in computer science https://t.co/NfuSEEcVCf
1578000551710806016,2022-10-06 12:33:44+00:00,0,0,@spectator Oops. Not Ali Khomeini but Ali Khamenei. The typo occurs at least four times.
1577923011906342912,2022-10-06 07:25:37+00:00,0,0,Toe the line or get drafted: Russian students walk tightrope https://t.co/mYl9kxn9Lx via @timeshighered
1577909802721763328,2022-10-06 06:33:07+00:00,0,1,A study of lights at night suggests dictators lie about economic growth https://t.co/UeaDdHvOaq
1577779479514161152,2022-10-05 21:55:16+00:00,0,0,"Germany’s gas-price ‘defence shield’: problems and redeeming features - 
The €200 billion “defence shield” risks undermining European solidarity. This could be avoided by designing it well. ⁦@Bruegel_org⁩  https://t.co/bIngcgJEep"
1577776120807804933,2022-10-05 21:41:55+00:00,1,1,The Six Stages of Having Too Many Books https://t.co/3KBA6cMlrP via @NewYorker
1577543478732537856,2022-10-05 06:17:29+00:00,1,0,What next? Will the bankers lobby to bring back the bonus cap? 🤣🤣🤣
1577542196538085376,2022-10-05 06:12:23+00:00,2,1,"'Tax people in this room' to help the poor, Shell CEO tells energy conference [one more nail in Truss’ coffin]
 https://t.co/Vaih911uKk Ht @NUMISMATICS9"
1577392258432864257,2022-10-04 20:16:35+00:00,1,1,‘Spooky’ quantum-entanglement experiments win physics Nobel https://t.co/gGuhPjlcSx
1577314244109950978,2022-10-04 15:06:35+00:00,1,0,@RichlongUSA @noremacback @GordonJohnson19 @NickTimiraos @MaryDalyEcon A “soft” hike is almost not a hike at all. 50bps and a very pregnant pause could even make for a good rally in bonds.
1577307893933670400,2022-10-04 14:41:21+00:00,0,0,@mikegalsworthy Bless! Such a cute baby chancellor… https://t.co/xr1uZF3Wyz
1577284820014493696,2022-10-04 13:09:40+00:00,2,0,@benbusi18 @sunchartist Another growth initiative no doubt!
1577270444377268225,2022-10-04 12:12:32+00:00,1,0,"@charles_consult Reminds me - Overheard by friend in a bar in Monaco - Young suave GS partner is at the bar, eyeing some rather chic young ladies. He goes over to them, saying at one point ""I'm a partner at Goldman,"" to which one quips, ""oh, you ....*work*?""  ( 😎- deflated to say the least)."
1577268708816277504,2022-10-04 12:05:39+00:00,1,0,@charles_consult Or that it's very cold out and they coulnd't find their mittens!
1577257292289957888,2022-10-04 11:20:17+00:00,0,0,"LGBTQ+ couples from China are getting married in Utah over Zoom - Rest of World [stranger yet that Utah County - Provo, Spanish Fork etc. Home of BYU - allows it] https://t.co/pY6IqxhTwT"
1577250040992583680,2022-10-04 10:51:28+00:00,0,0,"@aodhan83 @Antonydavies78 @Haggis_UK Boris is a much better liar because he is much smarter than Liz. His lying was so acute, in order to get a cabinet who supported him, he had to surround himself by sycophants and idiots or both - hence we now have Liz as PM."
1577236016187834368,2022-10-04 09:55:44+00:00,0,0,The Return of College as a Common Good https://t.co/hLGer6Ckrk
1577211907273936897,2022-10-04 08:19:56+00:00,1,0,"""One thing is clear, after all my discussions with experts in the field: We must be ready for hard decisions, with uncertain outcomes, that nobody should ever have to make,"" Eric Schlosser writes: https://t.co/Ih3ilsISSk H/T @ArtemisEarhart"
1577178682988564486,2022-10-04 06:07:55+00:00,1,0,Has the C.I.A. Done More Harm Than Good? https://t.co/VuOw79LV07 via @NewYorker
1576933644777639936,2022-10-03 13:54:13+00:00,0,0,"@raynefq Yeah but I saw Robin Williams live and I tell you he made me laugh so hard I can’t remember a single joke. It’s kinda the same, innit?"
1576879287172362240,2022-10-03 10:18:13+00:00,0,0,@IvanTheK Everyone throwing everyone else under the bus. The whole government is now officially under the bus.
1576871341004709888,2022-10-03 09:46:39+00:00,0,0,Opinion | I'm a Conservative. I'm Dismayed by Right-Wing Campus Activists. https://t.co/jW61g1tvEf
1576821677652074496,2022-10-03 06:29:18+00:00,1,0,Jacob Rees-Mogg’s business partner given senior ministerial role [a party which has rotted in its entirety] https://t.co/zL1iOY86Je
1576533304798777345,2022-10-02 11:23:25+00:00,0,0,Fact check: Fox News anchor Tucker Carlson’s British Raj claims debunked https://t.co/JcA7AMowK5
1576530368458432512,2022-10-02 11:11:45+00:00,0,1,"Historians trash DeSantis' understanding of U.S. history—""Beyond ignorance"" https://t.co/ZtXZOmnRG2"
1576479722799648768,2022-10-02 07:50:30+00:00,1,1,Scaling to trillion-parameter model training on AWS https://t.co/kpBSyrqT6p
